song,genre,bpm,energy,danceability,loudness,speechiness,acousticness,liveness,valence,popularity
I Sat By The Ocean,Rock,0.5679611650485437,0.78,0.5416666666666666,2.0,0.0727272727272727,0.0,0.1111111111111111,0.9090909090909092,0.66
Everybody (Backstreet's Back) - Radio Edit,Rap,0.5242718446601942,0.87,0.7708333333333334,1.5,0.0727272727272727,0.0303030303030303,0.2727272727272727,0.5959595959595959,0.62
A Ton of Love,Rap,0.6893203883495146,0.96,0.4791666666666667,2.0,0.109090909090909,0.0707070707070707,0.2828282828282828,0.404040404040404,0.26
Foolish Games,Latin,0.6359223300970874,0.22,0.4791666666666667,5.0,0.0545454545454545,0.9090909090909092,0.1111111111111111,0.1515151515151515,0.41
Grow Old with Me,R&B,0.7087378640776699,0.58,0.4895833333333333,3.5,0.0545454545454545,0.5151515151515151,0.2525252525252525,0.3737373737373737,0.49
Things We Lost In The Fire,K pop,0.6504854368932039,0.92,0.6145833333333334,2.5,0.109090909090909,0.0606060606060606,0.2727272727272727,0.6363636363636364,0.48
Blurred Lines,Video game music,0.5825242718446602,0.6,0.8854166666666666,2.5,0.0727272727272727,0.0,0.0808080808080808,0.8484848484848485,0.76
The Road To Mandalay,Classical,0.4805825242718446,0.68,0.6458333333333334,4.0,0.0545454545454545,0.1111111111111111,0.1616161616161616,0.5353535353535354,0.3
Iron Sky,Gospel,0.6796116504854369,0.63,0.40625,3.5,0.0545454545454545,0.2424242424242424,0.1111111111111111,0.3232323232323232,0.49
A Sky Full of Stars,Country,0.6067961165048543,0.64,0.5729166666666666,3.5,0.0545454545454545,0.0101010101010101,0.2222222222222222,0.1515151515151515,0.78
Rolling In The Deep,R&B,0.5097087378640777,0.76,0.7604166666666666,2.5,0.0545454545454545,0.1313131313131313,0.0606060606060606,0.5454545454545454,0.61
Streets,Country,0.8155339805825242,0.77,0.3958333333333333,3.0,0.0727272727272727,0.0,0.2727272727272727,0.4242424242424242,0.57
Thinking out Loud,K pop,0.3834951456310679,0.45,0.8125,3.0,0.0545454545454545,0.4747474747474747,0.1818181818181818,0.5959595959595959,0.84
Take Me to Church,Rap,0.6262135922330098,0.66,0.59375,2.5,0.0909090909090909,0.6363636363636364,0.1212121212121212,0.4444444444444444,0.77
Une belle histoire,Gospel,0.4029126213592233,0.58,0.28125,4.5,0.0727272727272727,0.5050505050505051,0.3737373737373737,0.6565656565656566,0.4
In Your Arms,Video game music,0.4514563106796116,0.41,0.6979166666666666,6.0,0.0909090909090909,0.6565656565656566,0.1111111111111111,0.3636363636363636,0.6
Born Slippy (Nuxx),Country,0.6796116504854369,0.95,0.6041666666666666,4.5,0.0727272727272727,0.0,0.4747474747474747,0.303030303030303,0.65
War,K pop,0.6116504854368932,0.81,0.6666666666666666,3.0,0.0545454545454545,0.0808080808080808,0.0707070707070707,0.7272727272727273,0.59
Op 't platteland,EDM,0.3883495145631068,0.37,0.5833333333333334,5.0,0.0727272727272727,0.9393939393939394,0.0909090909090909,0.2828282828282828,0.27
"Happy - From ""Despicable Me 2""",Folk,0.7766990291262136,0.82,0.6770833333333334,2.5,0.3272727272727272,0.2222222222222222,0.0909090909090909,0.9696969696969696,0.8
Calm After The Storm,Classical,0.5631067961165048,0.39,0.71875,5.5,0.0545454545454545,0.494949494949495,0.1212121212121212,0.3838383838383838,0.52
Riddles,R&B,0.7184466019417476,0.7,0.5104166666666666,4.0,0.0727272727272727,0.0404040404040404,0.0808080808080808,0.6262626262626263,0.52
Under The Pressure,Lofi,0.6504854368932039,0.71,0.34375,3.5,0.0545454545454545,0.3131313131313131,0.1313131313131313,0.1919191919191919,0.6
Magic,Rap,0.4514563106796116,0.48,0.7708333333333334,4.5,0.0727272727272727,0.0303030303030303,0.1111111111111111,0.3636363636363636,0.73
Photograph,K pop,0.5242718446601942,0.38,0.6354166666666666,5.0,0.0909090909090909,0.6161616161616161,0.101010101010101,0.202020202020202,0.84
All For Nothing,R&B,0.7378640776699029,0.86,0.4791666666666667,3.0,0.1272727272727272,0.0,0.101010101010101,0.3737373737373737,0.47
My Silver Lining,EDM,0.4951456310679611,0.73,0.5,2.5,0.0545454545454545,0.0303030303030303,0.2121212121212121,0.4343434343434343,0.64
Zandloper,Hip hop,0.6553398058252428,0.72,0.7916666666666666,4.0,0.4363636363636363,0.0505050505050505,0.9595959595959596,0.5151515151515151,0.47
Home,R&B,0.6310679611650486,0.7,0.7916666666666666,4.5,0.0727272727272727,0.0707070707070707,0.0404040404040404,0.303030303030303,0.42
Red Eyes,Rock,0.7864077669902912,0.82,0.4791666666666667,3.0,0.0727272727272727,0.0101010101010101,0.1616161616161616,0.4747474747474747,0.65
L'amour Toujours (Small Mix),K pop,0.6747572815533981,0.88,0.6666666666666666,2.0,0.0545454545454545,0.0808080808080808,0.3636363636363636,0.7474747474747475,0.7
"See Me, Feel Me - Single Version",R&B,0.4563106796116505,0.34,0.3958333333333333,5.5,0.0545454545454545,0.0909090909090909,0.0808080808080808,0.0808080808080808,0.39
Hemel Valt,Hip hop,0.470873786407767,0.74,0.6875,3.5,0.2545454545454545,0.2424242424242424,0.3333333333333333,0.7474747474747475,0.43
Glycerine,Rap,0.5533980582524272,0.34,0.4583333333333333,5.5,0.0545454545454545,0.0404040404040404,0.101010101010101,0.0808080808080808,0.65
Wit Licht,K pop,0.7087378640776699,0.69,0.6145833333333334,3.5,0.1454545454545454,0.7272727272727273,0.101010101010101,0.1919191919191919,0.43
Yellow Submarine,Jazz,0.5388349514563107,0.64,0.6458333333333334,3.5,0.0545454545454545,0.2121212121212121,0.5252525252525253,0.6565656565656566,0.58
California Love,Metal,0.4466019417475728,0.88,0.6875,1.5,0.1636363636363636,0.0303030303030303,0.696969696969697,0.7777777777777778,0.41
Superheroes,Folk,0.8106796116504854,0.89,0.5104166666666666,2.0,0.0727272727272727,0.0,0.0707070707070707,0.6464646464646465,0.75
Stay With Me,K pop,0.4077669902912621,0.42,0.4375,3.0,0.0727272727272727,0.5959595959595959,0.1111111111111111,0.1818181818181818,0.84
Shake It Off,Folk,0.7766990291262136,0.8,0.6770833333333334,2.5,0.3090909090909091,0.0606060606060606,0.3333333333333333,0.9494949494949496,0.66
Looking Too Closely,Folk,0.8495145631067961,0.52,0.5,6.0,0.0727272727272727,0.3333333333333333,0.0909090909090909,0.101010101010101,0.63
No Good in Goodbye,EDM,0.7572815533980582,0.87,0.3854166666666667,2.5,0.0727272727272727,0.0101010101010101,0.0808080808080808,0.2222222222222222,0.59
Counting Stars,Lofi,0.5922330097087378,0.71,0.6875,2.5,0.0727272727272727,0.0707070707070707,0.1212121212121212,0.4848484848484848,0.74
Time After Time,Country,0.6310679611650486,0.44,0.75,4.5,0.0545454545454545,0.5858585858585859,0.0909090909090909,0.3232323232323232,0.72
Sexy Als Ik Dans,EDM,0.4563106796116505,0.54,0.8229166666666666,3.5,0.0909090909090909,0.0909090909090909,0.202020202020202,0.898989898989899,0.49
Done With It,EDM,0.5631067961165048,0.78,0.6770833333333334,3.5,0.0727272727272727,0.1313131313131313,0.101010101010101,0.6363636363636364,0.49
Love Never Felt So Good,K pop,0.5728155339805825,0.72,0.8125,3.0,0.0727272727272727,0.1313131313131313,0.0707070707070707,0.7171717171717171,0.7
Shut Up and Dance,K pop,0.6213592233009708,0.87,0.6041666666666666,2.0,0.109090909090909,0.0101010101010101,0.2626262626262626,0.6262626262626263,0.82
Nothing Really Matters,Hip hop,0.6553398058252428,0.23,0.4166666666666667,4.5,0.0727272727272727,0.898989898989899,0.1111111111111111,0.2828282828282828,0.61
Promises of No Man's Land,EDM,0.6019417475728155,0.85,0.6458333333333334,3.0,0.0545454545454545,0.1212121212121212,0.2424242424242424,0.6464646464646465,0.43
Let It Go,Classical,0.7135922330097088,0.31,0.5729166666666666,5.0,0.0545454545454545,0.8282828282828283,0.1111111111111111,0.2525252525252525,0.74
The Sound of Silence,Rock,0.4174757281553398,0.28,0.3333333333333333,4.5,0.0545454545454545,0.4747474747474747,0.101010101010101,0.1818181818181818,0.75
Het Dorp - Live,Jazz,0.5533980582524272,0.44,0.3854166666666667,7.5,0.1454545454545454,0.8282828282828283,0.6767676767676768,0.4545454545454545,0.15
Psycho,Lofi,0.6067961165048543,0.88,0.5833333333333334,1.5,0.0545454545454545,0.0,0.8787878787878788,0.5151515151515151,0.69
Élan,Gospel,0.6213592233009708,0.58,0.59375,4.5,0.0545454545454545,0.0101010101010101,0.1414141414141414,0.303030303030303,0.58
Dat Ik Je Mis,Rap,0.8446601941747572,0.13,0.5208333333333334,6.5,0.109090909090909,0.8888888888888888,0.101010101010101,0.2828282828282828,0.29
Heading Up High,EDM,0.6213592233009708,0.93,0.5416666666666666,2.5,0.1636363636363636,0.0,0.1111111111111111,0.202020202020202,0.53
Zeg Maar Niets Meer - Remastered,Lofi,0.4611650485436893,0.79,0.375,4.0,0.0727272727272727,0.1616161616161616,0.9191919191919192,0.303030303030303,0.26
Chandelier,Hip hop,0.5679611650485437,0.79,0.4166666666666667,1.5,0.0909090909090909,0.0202020202020202,0.0707070707070707,0.5757575757575758,0.71
Uptown Funk,Hip hop,0.558252427184466,0.61,0.8958333333333334,3.5,0.1454545454545454,0.0101010101010101,0.0303030303030303,0.9393939393939394,0.82
Birds,R&B,0.4126213592233009,0.41,0.1770833333333333,4.0,0.0545454545454545,0.6161616161616161,0.1111111111111111,0.0909090909090909,0.33
Michel,Video game music,0.5922330097087378,0.39,0.6041666666666666,4.0,0.0545454545454545,0.7676767676767676,0.0909090909090909,0.1616161616161616,0.2
Let It Happen,Rock,0.6067961165048543,0.88,0.625,3.0,0.0727272727272727,0.0,0.1111111111111111,0.5858585858585859,0.76
Everglow,Pop,0.7087378640776699,0.45,0.5625,4.5,0.0545454545454545,0.4646464646464646,0.1111111111111111,0.1414141414141414,0.69
The Less I Know The Better,Pop,0.5679611650485437,0.74,0.6666666666666666,2.0,0.0545454545454545,0.0101010101010101,0.1717171717171717,0.797979797979798,0.85
Ordinary Love,Pop,0.587378640776699,0.48,0.6875,4.5,0.0545454545454545,0.0404040404040404,0.1818181818181818,0.3535353535353535,0.45
Stressed Out,Gospel,0.8252427184466019,0.64,0.7604166666666666,3.0,0.2545454545454545,0.0505050505050505,0.0606060606060606,0.6565656565656566,0.83
For Bitter Or Worse,Latin,0.4029126213592233,0.41,0.28125,4.0,0.0545454545454545,0.2929292929292929,0.1212121212121212,0.3232323232323232,0.21
All I Need - Edit,K pop,0.4611650485436893,0.42,0.5208333333333334,6.0,0.0545454545454545,0.8888888888888888,0.202020202020202,0.2222222222222222,0.41
Hymn for the Weekend,Metal,0.4368932038834951,0.74,0.5104166666666666,2.5,0.0727272727272727,0.2626262626262626,0.303030303030303,0.3636363636363636,0.78
Adventure of a Lifetime,Rock,0.5436893203883495,0.92,0.6666666666666666,2.0,0.0727272727272727,0.0,0.1515151515151515,0.5353535353535354,0.74
Three Days In A Row,Jazz,0.8300970873786407,0.5,0.375,3.0,0.0545454545454545,0.0,0.1616161616161616,0.3939393939393939,0.13
Moondance,R&B,0.6553398058252428,0.33,0.6770833333333334,5.5,0.0545454545454545,0.4343434343434343,0.2222222222222222,0.5252525252525253,0.42
R U Kiddin' Me,EDM,0.4320388349514563,0.82,0.5520833333333334,3.0,0.0727272727272727,0.0101010101010101,0.0909090909090909,0.696969696969697,0.16
"Theme From New York, New York",Lofi,0.529126213592233,0.59,0.4270833333333333,2.5,0.0545454545454545,0.5555555555555556,0.2828282828282828,0.5656565656565656,0.68
Hold Me,EDM,0.7815533980582524,0.38,0.3645833333333333,4.0,0.0545454545454545,0.6161616161616161,0.1515151515151515,0.3636363636363636,0.26
Budapest,EDM,0.6213592233009708,0.46,0.75,4.0,0.0545454545454545,0.0808080808080808,0.1111111111111111,0.3939393939393939,0.68
Shoes of Lightning,Hip hop,0.3786407766990291,0.4,0.5625,4.0,0.0727272727272727,0.6666666666666666,0.1111111111111111,0.1717171717171717,0.32
Mercy,Folk,0.6310679611650486,0.93,0.5,2.5,0.0909090909090909,0.0101010101010101,0.3131313131313131,0.3737373737373737,0.6
Tennessee Whiskey,Country,0.2378640776699029,0.37,0.40625,5.5,0.0545454545454545,0.2121212121212121,0.0808080808080808,0.5151515151515151,0.78
"Oxygene, Pt. 4",Hip hop,0.9174757281553398,0.76,0.4479166666666667,4.0,0.0727272727272727,0.0202020202020202,0.5555555555555556,0.6666666666666666,0.57
A Head Full of Dreams,Rock,0.5970873786407767,0.92,0.46875,2.5,0.1272727272727272,0.0,0.3333333333333333,0.0808080808080808,0.68
We Come 1 - Radio Edit,Jazz,0.6601941747572816,0.9,0.6770833333333334,5.5,0.0727272727272727,0.0,0.1515151515151515,0.6161616161616161,0.54
Forever Man - 2015 Remaster,Hip hop,0.5388349514563107,0.9,0.6666666666666666,3.0,0.0727272727272727,0.202020202020202,0.1717171717171717,0.7878787878787878,0.46
Down Man,Hip hop,0.8155339805825242,0.76,0.4479166666666667,4.5,0.109090909090909,0.0,0.101010101010101,0.5151515151515151,0.35
Liquid Spirit - Claptone Remix,Gospel,0.587378640776699,0.62,0.9166666666666666,4.5,0.0909090909090909,0.0,0.0505050505050505,0.303030303030303,0.63
Living Doll - 2003 Remaster,Jazz,0.616504854368932,0.47,0.7916666666666666,3.5,0.0727272727272727,0.5454545454545454,0.101010101010101,0.7777777777777778,0.33
Ocean of Night,Lofi,0.5145631067961165,0.67,0.59375,5.0,0.0545454545454545,0.0202020202020202,0.1111111111111111,0.2525252525252525,0.58
Be the One,Hip hop,0.4223300970873786,0.65,0.6875,2.0,0.0909090909090909,0.1212121212121212,0.0606060606060606,0.3737373737373737,0.73
Up&Up,Country,0.7961165048543689,0.72,0.5,2.5,0.109090909090909,0.0505050505050505,0.101010101010101,0.2525252525252525,0.7
Ship To Wreck,K pop,0.6893203883495146,0.92,0.5833333333333334,2.0,0.0545454545454545,0.0,0.2828282828282828,0.5959595959595959,0.54
Love Yourself,K pop,0.4854368932038835,0.38,0.6354166666666666,5.0,0.8,0.8484848484848485,0.2828282828282828,0.5252525252525253,0.83
Happy Xmas (War Is Over),Latin,0.7135922330097088,0.68,0.4166666666666667,3.0,0.0545454545454545,0.1818181818181818,0.6868686868686869,0.6060606060606061,0.47
Sorry,Pop,0.6504854368932039,0.41,0.4791666666666667,4.0,0.0545454545454545,0.5050505050505051,0.101010101010101,0.0909090909090909,0.63
Cold Little Heart,Hip hop,0.5242718446601942,0.4,0.5104166666666666,4.0,0.0545454545454545,0.494949494949495,0.1414141414141414,0.1515151515151515,0.67
Barcelona,Rock,0.8252427184466019,0.46,0.1875,4.5,0.0727272727272727,0.7474747474747475,0.0909090909090909,0.1313131313131313,0.4
Leef,Country,0.587378640776699,0.73,0.6979166666666666,3.5,0.0727272727272727,0.2828282828282828,0.1818181818181818,0.7878787878787878,0.62
Hello,Classical,0.7669902912621359,0.45,0.5,3.0,0.0545454545454545,0.3434343434343434,0.0909090909090909,0.2929292929292929,0.73
Against All Odds (Take a Look at Me Now) - 2016 Remaster,Country,0.5631067961165048,0.5,0.6041666666666666,3.5,0.0545454545454545,0.202020202020202,0.1313131313131313,0.1111111111111111,0.74
Treur Niet (Ode Aan Het Leven),Hip hop,0.4757281553398058,0.72,0.7083333333333334,4.5,0.109090909090909,0.202020202020202,0.1313131313131313,0.5757575757575758,0.6
When We Were Young,R&B,0.6990291262135923,0.59,0.3958333333333333,3.0,0.0909090909090909,0.3535353535353535,0.0909090909090909,0.2727272727272727,0.73
Do I Ever,K pop,0.7912621359223301,0.79,0.40625,3.0,0.0909090909090909,0.0,0.404040404040404,0.3434343434343434,0.53
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Lofi,0.5485436893203883,0.83,0.6979166666666666,3.0,0.1272727272727272,0.0101010101010101,0.101010101010101,0.7070707070707071,0.75
Whatever You Want,Country,0.5970873786407767,0.55,0.5729166666666666,5.5,0.0727272727272727,0.8585858585858586,0.1818181818181818,0.4242424242424242,0.36
Lazarus,Lofi,0.6310679611650486,0.7,0.6875,3.5,0.0545454545454545,0.0505050505050505,0.0909090909090909,0.5151515151515151,0.61
Million Years Ago,EDM,0.5145631067961165,0.27,0.75,4.0,0.0545454545454545,0.7373737373737373,0.1111111111111111,0.1818181818181818,0.62
Dark Necessities,Folk,0.4466019417475728,0.74,0.7291666666666666,3.5,0.1272727272727272,0.0707070707070707,0.1111111111111111,0.202020202020202,0.74
You Want It Darker,EDM,0.529126213592233,0.33,0.6979166666666666,8.5,0.109090909090909,0.6161616161616161,0.0808080808080808,0.494949494949495,0.63
Bridges,Rap,0.7281553398058253,0.83,0.3958333333333333,3.5,0.109090909090909,0.0,0.0707070707070707,0.4545454545454545,0.49
Once Upon a Time in the West - Main Theme,Hip hop,0.4368932038834951,0.21,0.125,5.5,0.0727272727272727,0.8484848484848485,0.1313131313131313,0.0505050505050505,0.54
Mooi,Folk,0.7281553398058253,0.43,0.5104166666666666,4.0,0.0545454545454545,0.101010101010101,0.1212121212121212,0.3131313131313131,0.59
I Just Can't Help Believin',Jazz,0.6893203883495146,0.66,0.4791666666666667,4.0,0.0909090909090909,0.2828282828282828,0.0909090909090909,0.3434343434343434,0.44
Love & Hate,R&B,0.8252427184466019,0.49,0.2916666666666667,4.0,0.0545454545454545,0.1616161616161616,0.1717171717171717,0.5353535353535354,0.66
New Gold Dream (81/82/83/84),Rock,0.5970873786407767,0.75,0.6145833333333334,5.5,0.0545454545454545,0.0,0.3434343434343434,0.6666666666666666,0.44
Disco Inferno,EDM,0.6310679611650486,0.7,0.7083333333333334,4.5,0.0545454545454545,0.0,0.1414141414141414,0.8181818181818182,0.54
Someone Somewhere (In Summertime),Video game music,0.4854368932038835,0.53,0.5833333333333334,5.5,0.0545454545454545,0.0202020202020202,0.1111111111111111,0.6767676767676768,0.41
24K Magic,Latin,0.5194174757281553,0.8,0.8541666666666666,2.0,0.1454545454545454,0.0303030303030303,0.1515151515151515,0.6363636363636364,0.78
Blackstar,Classical,0.4757281553398058,0.55,0.3854166666666667,4.0,0.0545454545454545,0.2121212121212121,0.1818181818181818,0.1111111111111111,0.55
Water Under the Bridge,R&B,0.4611650485436893,0.84,0.625,3.5,0.1272727272727272,0.0202020202020202,0.1111111111111111,0.4747474747474747,0.67
All I Ask,Pop,0.6893203883495146,0.28,0.6145833333333334,2.5,0.0545454545454545,0.8888888888888888,0.1515151515151515,0.3434343434343434,0.7
The Life I Live,Hip hop,0.6359223300970874,0.46,0.625,6.0,0.0727272727272727,0.101010101010101,0.2222222222222222,0.8080808080808081,0.27
We All Stand Together - Remastered 2016,Folk,0.3495145631067961,0.26,0.3645833333333333,6.0,0.0545454545454545,0.6161616161616161,0.1313131313131313,0.4848484848484848,0.24
Heathens,Metal,0.4368932038834951,0.4,0.7604166666666666,4.5,0.0545454545454545,0.0808080808080808,0.1111111111111111,0.5555555555555556,0.81
Jacob’s Song,EDM,0.3592233009708738,0.51,0.375,4.0,0.0545454545454545,0.0404040404040404,0.1616161616161616,0.1515151515151515,0.4
Way Down We Go,Country,0.7912621359223301,0.51,0.5104166666666666,4.0,0.2181818181818181,0.5858585858585859,0.101010101010101,0.3434343434343434,0.76
7 Years,R&B,0.5825242718446602,0.47,0.8020833333333334,3.0,0.0909090909090909,0.2929292929292929,0.3939393939393939,0.3434343434343434,0.8
Forbidden Colours,R&B,0.5097087378640777,0.24,0.6354166666666666,8.5,0.0545454545454545,0.7676767676767676,0.2525252525252525,0.3737373737373737,0.28
The Book Of Love,Hip hop,0.5242718446601942,0.07,0.5416666666666666,7.0,0.0727272727272727,0.7070707070707071,0.1313131313131313,0.2727272727272727,0.34
Zoutelande - feat. Geike,R&B,0.6262135922330098,0.64,0.6979166666666666,3.5,0.0545454545454545,0.2222222222222222,0.1414141414141414,0.898989898989899,0.41
Pokémon Theme-New Studio Recording,K pop,0.7038834951456311,0.91,0.59375,2.5,0.0909090909090909,0.0303030303030303,0.1414141414141414,0.404040404040404,0.41
Perfect,K pop,0.4611650485436893,0.45,0.625,3.0,0.0363636363636363,0.1616161616161616,0.1111111111111111,0.1717171717171717,0.87
